,author,published_at,updated_at,like_count,text,sentimiento
138,@whyis45stillalive,2024-05-27T15:39:15Z,2024-05-27T15:39:15Z,0,"Wow, no wonder I don&#39;t watch network news. These are not journalists, they&#39;re mouthpieces, for MAGA.<br><br>45 needs to start a GoFundMe. For a plane ticket, to leave the country, when he loses.",0.0258
139,@BlessYourHeart13,2024-05-27T15:38:41Z,2024-05-27T15:38:41Z,1,Richard Childress Racing is my new favorite team!<br><br>3 Austin Dillon 🏁 &amp; 8 Kyle Busch 🏁,0.5093
140,@ljs444,2024-05-27T15:38:20Z,2024-05-27T15:38:20Z,0,U.S. should deport Democrats that hate our county at least this people want to be here. they should work like we do and pay tax like we do. I think we should let Democrats make the choose for ever 1 Democrat the leaves the United States 1 immigrant gets to stay. Democrats are for immigrant then this shouldn&#39;t be a problem.,0.0772
141,@user-dt1xh4pg9b,2024-05-27T15:38:12Z,2024-05-27T15:38:12Z,1,Trump for a body bag 2024 FDTAHS,0.0
142,@cliffwhite-hk7nh,2024-05-27T15:38:00Z,2024-05-27T15:38:00Z,0,"I’d hardly call it roaring , more like a yawn 🦁",0.4201
143,@user-dt1xh4pg9b,2024-05-27T15:37:13Z,2024-05-27T15:37:13Z,1,A bunch of cheering dumb asses FDTAHS,0.0
144,@user-vq2my3qm3m,2024-05-27T15:33:29Z,2024-05-27T15:33:29Z,0,Moronic Assholes Gathering Again 🤣,-0.8176
145,@oonojoe,2024-05-27T15:31:10Z,2024-05-27T15:31:10Z,0,Who&#39;s the beautiful woman in the green outfit?  Hello there &quot; sugarlips&quot; !,0.636
146,@oonojoe,2024-05-27T15:28:44Z,2024-05-27T15:28:44Z,0,TRUMP! 2024!  FOR THE THIRD WIN !!!!!!,0.7718
147,@rayfoxworth2360,2024-05-27T15:27:50Z,2024-05-27T15:27:50Z,0,TRUMP 2024,0.0
148,@stevegarzon727,2024-05-27T15:27:43Z,2024-05-27T15:27:43Z,1,NASCAR + Biden = FJB 😂😂,0.0
149,@user_xsr,2024-05-27T15:27:17Z,2024-05-27T15:27:17Z,0,Is that where all the fjb chant begin?,0.0
150,@dentonprior6670,2024-05-27T15:26:51Z,2024-05-27T15:26:51Z,0,"He got a boo there too, go propaganda.",-0.25
151,@RomeoFiveHotel,2024-05-27T15:23:19Z,2024-05-27T15:23:19Z,0,TRUMP - the only president who doesn&#39;t need Air Force One.,0.0
152,@RomeoFiveHotel,2024-05-27T15:21:51Z,2024-05-27T15:21:51Z,2,BIDEN and his Abortion Party are too busy destroying America to attend such events.,-0.2263
153,@beachcomber3036,2024-05-27T15:21:19Z,2024-05-27T15:21:19Z,0,ENTIRE TRUMPF FAMILY HISTORY .. NO MILITARY SERVICE EVER 👟👐💩👐👟~~~🙊🙊🙊,-0.4466
154,@dovidwolfson9447,2024-05-27T15:20:58Z,2024-05-27T15:20:58Z,0,"Biden is at the beach. He knows his friends will steal the election for him a second time  around . Trumps works hard,  but his friends don&#39;t know how to steal.",-0.1027
155,@kimberlykim8352,2024-05-27T15:20:54Z,2024-05-27T15:30:55Z,1,"Nice to watch Trump in the exciting and welcoming atmosphere!<br>This is America!<br>Everything is grand, best and exceptional!!!!<br>Trump 2024!!!<br>On the other hand so sad and makes me cringe to watch Biden. Bad energy!!!!",0.9182
156,@joannehunter9929,2024-05-27T15:20:34Z,2024-05-27T15:20:34Z,0,"Biden is a ridiculously done with reality old man. He&#39;s never been much about reality, but man, listening to his tiny speech was pitiful. Telling them they can laugh?  🥴",-0.0258
157,@drekelley2352,2024-05-27T15:18:37Z,2024-05-27T15:18:37Z,0,This is a lie,0.0
158,@MarkAnthonyGiven,2024-05-27T15:18:30Z,2024-05-27T15:18:30Z,0,FLAT  OUT  WORK  YOU:   It&#39;s  the  American  way.  Trump20245678,0.0
159,@keithbarber8180,2024-05-27T15:17:59Z,2024-05-27T15:17:59Z,0,Yeah we actually had people in our country who were dumb enough to vote for Biden. Shows we still have people that are stupid want tell you they did only behind a computer.  Thanks for ruining the country you pathetic fools,-0.8807
160,@southernman87,2024-05-27T15:17:04Z,2024-05-27T15:17:04Z,0,"Love of God,Trump,Nascar,Southern Rock,Traditional country music,freedom of speech,2nd amendment,and pride in America.Trump 2024!",0.784
161,@ahnanguhr5918,2024-05-27T15:16:45Z,2024-05-27T15:16:45Z,0,No way Joe Blow got more real votes than this Genuine American.,-0.296
162,@billyboles2865,2024-05-27T15:15:38Z,2024-05-27T15:15:38Z,0,"Got my maga hat today, it came with a bag of unfulfilled hopes and promises with an iou for success at a later date.",0.7906
163,@raymondmichielini6021,2024-05-27T15:15:13Z,2024-05-27T15:15:13Z,0,great speech Joe and this is our leader,0.6249
164,@matthewballon9948,2024-05-27T15:13:32Z,2024-05-27T15:13:32Z,0,I wished Mark Robinson was there too.,0.0
165,@phuzbrain,2024-05-27T15:12:42Z,2024-05-27T15:12:42Z,0,"On this Memorial Day weekend lets refresh our memories... Trump: Americans Who Died in War Are ‘Losers’ and ‘Suckers’<br>The Former president has repeatedly disparaged the intelligence of service members, and asked that wounded veterans be kept out of military parades.   MAGATS,  this is your hero?",-0.4939
166,@cwhall69,2024-05-27T15:12:30Z,2024-05-27T15:12:30Z,0,Trump 2024!!!!,0.0
167,@Yanks4life99,2024-05-27T15:10:58Z,2024-05-27T15:10:58Z,0,Man Joe Biden had to tell people to clap. How pathetic. Such a tiny audience,-0.5719
168,@thunderdeed1,2024-05-27T15:10:41Z,2024-05-27T15:10:41Z,0,Pause…. You can clap for that…. Such memorable words.,0.0
169,@Yanks4life99,2024-05-27T15:09:35Z,2024-05-27T15:09:35Z,0,Trump 2024! MAGA 2024! Make America Great Again from Evil Joe,-0.2225
170,@thunderdeed1,2024-05-27T15:09:08Z,2024-05-27T15:09:08Z,0,Your not going to stop him.,0.2235
171,@robertromano6399,2024-05-27T15:05:05Z,2024-05-27T15:05:05Z,0,Go Trump,0.0
172,@lasounds3063,2024-05-27T15:02:13Z,2024-05-27T15:02:13Z,0,"He is a buffoon when you&#39;re a felon who can&#39;t vote but can be on a ballot. Houston, we have a problem.",-0.5499
173,@musicalhelp,2024-05-27T15:01:54Z,2024-05-27T15:01:54Z,0,Trump at NASCAR is all American. The only thing missing was the Thunderbirds. A moment of silence to honor those who defended freedom to the very end.,0.7351
174,@abesapien9930,2024-05-27T15:00:56Z,2024-05-27T15:00:56Z,0,Anyone see that speech he just gave at the Libertarian convention? Utterly brutal. The crowd&#39;s voices were hoarse from so much booing and hissing. The only thing they didn&#39;t do was throw tomatoes!,-0.5838
175,@melvinjacobs7316,2024-05-27T14:58:19Z,2024-05-27T14:58:38Z,0,Let’s get it Trump.   We riding with you Sir!  Bros for Trump.,0.0
176,@NICK_VERDIN_985,2024-05-27T14:57:48Z,2024-05-27T14:57:48Z,0,Ms Lauren is a beautiful goddess,0.5994
177,@Cultofpersonality09129,2024-05-27T14:56:24Z,2024-05-27T14:56:24Z,0,He goes to UFC fights because he likes it and he’s friends with Dana White…and he hosted boxing and WWf until it closed died.,-0.1027
178,@Musiclady12,2024-05-27T14:53:44Z,2024-05-27T14:53:44Z,0,This is fake. The crowd didn’t even know he was there. What a bunch of delusional clowns who follow the orange turd.,-0.4767
179,@EMKEN64,2024-05-27T14:51:17Z,2024-05-27T14:53:25Z,0,"I WAS THERE!!!! THIS IS SUCH BS! Nobody was cheering him! <br>WHY FOX BEING SHUT DOWN FOR BEING PROPOGANDISTS!!!! <br><br>Did not get roaring applause Rump stood behind bleachers with the security guards, all round and raising its arms up in the air like he was near the crowd. The crowd is cheering for the Car drivers totally separate area.",0.8843
180,@mars353,2024-05-27T14:50:54Z,2024-05-27T14:50:54Z,0,Where’s the “Let’s Go Brandon” billboard?,0.0
181,@reginaldwiemers6183,2024-05-27T14:48:25Z,2024-05-27T14:48:25Z,0,"And the cars are running ELECTRIC,right? ..🤣 FJB!<br>Trump 2024",0.0
182,@beachcomber3036,2024-05-27T14:47:25Z,2024-05-27T14:47:25Z,0,AMERICA 🇺🇸 TRUMPF&#39;S 🛌 👟👐🍄👐👟 👀👙 DESPERATE GET USE 2 IT .. STORMY DANIEL&#39;S 🇺🇸,-0.4648
183,@nancyparker9986,2024-05-27T14:46:53Z,2024-05-27T14:46:53Z,0,TRUMP won !!!  FIX 2020 !!!!!,0.7067
184,@user-ri2ku1mj1l,2024-05-27T14:46:11Z,2024-05-27T14:46:11Z,0,I wish Republicans would highlight all the other alternatives other than aborting a human being,0.6249
185,@gutinstinct4067,2024-05-27T14:45:56Z,2024-05-27T14:45:56Z,0,"Trump was Saluting to the tune of Amazing Grace LMAO , probably thought it was the Mexican Anthem lol",0.9329
186,@bills1995vette,2024-05-27T14:45:54Z,2024-05-27T14:45:54Z,0,Let’s go Brandon.,0.0
187,@josh9418,2024-05-27T14:45:44Z,2024-05-27T14:45:44Z,0,"The reporter should have raised her voice, she was talking too calmly for the environment she&#39;s in. The director should have hinted her to speak in a shouting voice.",0.3182
188,@stephencooper3583,2024-05-27T14:45:18Z,2024-05-27T14:45:18Z,0,Watching that draft dodger salute turns my stomach.,0.0
189,@lisafoy1328,2024-05-27T14:45:04Z,2024-05-27T14:45:04Z,0,Lie&#39;s causes stupidity everytime,-0.4404
190,@user-jw9kl4qd9t,2024-05-27T14:44:20Z,2024-05-27T14:44:20Z,0,Whenever Biden goes anywhere with a crowd they give him the middle finger salute and start the chant  &quot;F--- Joe Biden!&quot;,0.0
191,@chrisseratte,2024-05-27T14:44:13Z,2024-05-27T14:44:13Z,0,Trump 24,0.0
192,@peetah420,2024-05-27T14:42:49Z,2024-05-27T14:42:49Z,1,I see now why MAGA mouth breathers watch Faux News. Their nonstop lies fall right into their cult’s false narrative. Y’all are on the wrong side of history and don’t even know it 😢,-0.7096
193,@tomdrunk3181,2024-05-27T14:42:46Z,2024-05-27T14:42:46Z,0,More fake news … check the facts. Not cheering him but jeering him. Doesn’t even know when to solute.,-0.4674
194,@w.arning,2024-05-27T14:41:54Z,2024-05-27T14:41:54Z,0,81 million eligible voters did not cast their ballot in 2020. 40 million women will not be voting for GOP.,0.0
195,@4dogs999,2024-05-27T14:41:27Z,2024-05-27T14:41:27Z,0,Soooo funny that was Staged! The held the rally and he was Behind buildings near the race😂😂😂He was filmed Waving at no one😂😂😂😂😂Watch the real footage,0.2481
196,@JoeMomma-yk6qb,2024-05-27T14:38:56Z,2024-05-27T14:38:56Z,0,"Trump will win NC again, I live here and see hundreds of people a day and I still don&#39;t know anybody that&#39;s voting biden",0.5859
197,@peetah420,2024-05-27T14:38:43Z,2024-05-27T14:38:43Z,1,What a loser Trump is along with his MAGA mouth breathers 😂😂😂 Vote blue 💙,-0.5267
198,@donaconway5087,2024-05-27T14:38:11Z,2024-05-27T14:38:11Z,0,"So, trump has no business saluting the flag as he never served in the military alone for Amazing Grace!    The crowd was asked to cheer for the band, not trumps plane! Boy Fox News and the magas are getting more desperate all the time",0.6627
199,@MrGlockComa1,2024-05-27T14:37:50Z,2024-05-27T14:37:50Z,0,This new station is a joke lmfao!!,0.7418
200,@johnstrader869,2024-05-27T14:37:30Z,2024-05-27T14:37:30Z,0,Watching,0.0
201,@MrGlockComa1,2024-05-27T14:37:25Z,2024-05-27T14:37:25Z,0,I was there they booed the hell out of him what a lying loser,-0.9081
202,@KarenkillerDick,2024-05-27T14:36:33Z,2024-05-27T14:37:23Z,0,Lil Donnie staged an event where he looked like he was addressing the crowd but was really just waving his hands around all show no substance,-0.2617
203,@anthonyestrada58,2024-05-27T14:36:18Z,2024-05-27T14:36:18Z,0,Bedtime Biden,0.0
204,@spankywagner7740,2024-05-27T14:36:02Z,2024-05-27T14:39:31Z,0,"It is people and institutions such as this when you point out their fraudulent, dishonest and manipulative ways that they are ready to call you a &quot; Communist&quot; . NASCAR has become a breeding ground that fosters an environment that represents everything that is wrong with America! The sad fact about all this is how a lot of them are standing there carrying a Bible in their hand while inferring that they have all the answers to our problems. Astonishing! I&#39;m not a Joe Biden supporter. However, the only reason Trump was there was to garner votes. If this man gets elected the only thing that&#39;s going to happen here is the federal deficit will go through the roof and people such as real estate agents or the real estate industry and mortgage originators and most people who are on commission sales will make some money. Most of the American people who are middle class will be left behind. Those are the facts!",-0.9381
205,@user-qz3jd1ce6n,2024-05-27T14:35:41Z,2024-05-27T14:35:41Z,0,That is not true.<br>Not according to the private videos popping up on line <br> He is just playing make believe. People were there for the races not Trump.<br>He walked around saluting everything. 😅🤣😂🤣😅🤣😅🤣😂😅😅😂 He even salutes during the song Amazing Grace.<br>Who does that except someone creating a photo opp.<br>You are endorsing a loser.<br>No one likes him.<br>Even at his crowd at the libertarian convention was staged. <br>Instead of letting the crowd come in in one line they separated the libertarians from the mega party they let the mega party have the front rows and made the libertarian people stand in the back <br>You&#39;re just making fools of yourself . He is a LOSER.,0.8614
206,@johnathonwilliams6716,2024-05-27T14:34:35Z,2024-05-27T14:34:35Z,0,Dems never stop lying.,0.5667
207,@geraldcallahan5800,2024-05-27T14:32:19Z,2024-05-27T14:36:22Z,0,More Fake News on Fox..Trump was Booed at Libertarian Convention. They won&#39;t be Fooled Again,-0.624
208,@TheAirheaded1,2024-05-27T14:32:17Z,2024-05-27T14:32:17Z,1,President TRUMP 2024!!! FJB!!! FJB!!! FJB!!! The Whole World is LAUGHING AT O&#39;Biden!!,0.727
209,@sheriftadros4148,2024-05-27T14:31:46Z,2024-05-27T14:31:46Z,0,The Fox clowns 🤡 🤡🤡,0.0
210,@GDD-rf8qz,2024-05-27T14:31:41Z,2024-05-27T14:31:41Z,0,Why is former President Trump saluting why the stadium sings amazing Grace? The crowd was actually cheering Matchbox Twenty the band when they announce her asking them to? Why do you guys need to cut and change reality?,0.8534
211,@stevehall7555,2024-05-27T14:31:40Z,2024-05-27T14:31:40Z,0,Perhaps Fox could place their reporters in a place where they could be heard.  870 million paid for lying must have cut the technical aspects of the audio techs.,-0.6705
212,@Kayweg,2024-05-27T14:31:05Z,2024-05-27T14:31:05Z,0,"It&#39;s hilarious how many here complain about the noise from the race track, when dozens of Trump&#39;s statements were screaming matches with Marine One waiting in the background.",-0.34
213,@unpopularopinionpodcast24,2024-05-27T14:29:20Z,2024-05-27T14:29:20Z,0,Trump has been busy rude past few days,-0.4588
214,@One.--,2024-05-27T14:27:56Z,2024-05-27T14:27:56Z,1,Who cares what he wants &amp; what he is up to,0.4588
215,@user-fg4dq8jv3r,2024-05-27T14:27:48Z,2024-05-27T14:27:48Z,0,It seems he gets his best receptions from Captive Crowds attending other events. I&#39;m sure NOT ONE PERSON IN ATTENDANCE at this NASCAR event &quot;PAID&quot; to see this Piece of Sh*t !  OR really cared that he was there. <br>Check out his speech at the Libertarian Candidate Convention a few days ago.<br>He GOT F*CKING BOO&#39;d and HECKLED AT the entire time. THAT OVERLY INFLATED EGO needed a healing patch. NASCAR was it! Stupid!,0.8389
216,@brianbogner2186,2024-05-27T14:27:16Z,2024-05-27T14:27:16Z,0,Reptilianpublicans 💩🐊🐉🐍👿🤮,0.0
217,@patriot4america,2024-05-27T14:26:49Z,2024-05-27T14:26:49Z,0,Go Trump!!!  Make America Bidenless Again,0.0
218,@One.--,2024-05-27T14:26:33Z,2024-05-27T14:27:07Z,1,🇺🇲 Memorial Day 🇺🇲  Remember those who have served. <br>Some gave some. <br>Some Gave All 🇺🇸<br>We are not suckers or losers 🇺🇲 💙,0.6681
219,@modogo3635,2024-05-27T14:25:38Z,2024-05-27T14:25:38Z,0,"Saturday Trump got less than 1% of the Libertarian vote. They rejected, booed and heckled Trump during his speech on their National Conventian. Something FOX will not show you.",-0.34
220,@martyconroy3786,2024-05-27T14:24:39Z,2024-05-27T14:24:39Z,0,"Why didn&#39;t you show this on your broadcast. Don&#39;t lie and say you did, watched the entire pre-race ceremony, not one mention of this.. .",0.0
221,@drunken-skunk,2024-05-27T14:24:31Z,2024-05-27T14:24:31Z,1,GO TRUMP!!!! LOVE YOU!!❤❤❤❤,0.7482
222,@HKGunPlay,2024-05-27T14:23:57Z,2024-05-27T14:23:57Z,0,North Carolina loves Trump he is right he will win by a lot,0.8176
223,@kingneeley-pn4tt,2024-05-27T14:23:08Z,2024-05-27T14:23:08Z,0,NC hated democrats.  Take them all to California,-0.6369
224,@arthurplant5962,2024-05-27T14:21:48Z,2024-05-27T14:21:48Z,0,"&quot;A person that thinks those who defend their country in uniform, or are shot down or seriously wounded in combat, or spend years being tortured as POWs are all ‘suckers’ because ‘there is nothing in it for them,&#39;&quot; Kelly said of Trump. &quot;A person that did not want to be seen in the presence of military amputees because ‘it doesn’t look good for me.’ A person who demonstrated open contempt for a Gold Star family — for all Gold Star families — on TV during the 2016 campaign, and rants that our most precious heroes who gave their lives in America’s defense are ‘losers’ and wouldn’t visit their graves in France.” -- John Kelly, Chief of Staff , Trump administration",-0.5024
225,@CityWalkerProductions,2024-05-27T14:21:15Z,2024-05-27T14:21:15Z,0,Fantastic!,0.5983
226,@HappyMathDad,2024-05-27T14:19:07Z,2024-05-27T14:19:07Z,0,MAGA senses something. That&#39;s why there are none at the trial. They know Trump is not the same.,0.0
