,author,published_at,updated_at,like_count,text,sentimiento
182,@Amazon8743,2024-05-25T16:25:23Z,2024-05-25T16:25:23Z,1,Joke of the day 😂😂😂😂,0.296
183,@tactical_5569,2024-05-25T16:10:34Z,2024-05-25T16:10:34Z,1,Joe you are pathetic.,-0.5719
184,@Dmartz532,2024-05-25T16:06:07Z,2024-05-25T16:06:07Z,1,Skibidi bidennnnn,0.0
185,@asj-124,2024-05-25T16:04:55Z,2024-05-25T16:04:55Z,1,"How many bloopers were made from this? America&#39;s Funniest Videos, find them!!!",0.6679
186,@asj-124,2024-05-25T16:01:54Z,2024-05-25T16:01:54Z,1,I&#39;m a New Yorker and I&#39;m voting for TRUMP!!! Vote Biden out of the office and send him to the retirement community.,0.0
187,@mariakoprowska961,2024-05-25T15:52:24Z,2024-05-25T15:53:12Z,0,"ДОБРИЙ ВЕЧІР.ЦЕ ТАРАС.<br>У МЕНЕ&quot;ЗАСЛАНИЙ КОЗАЧОК ПУТІН БОДНАР ПАВЛО ПЕТРОВИЧ&quot;,ЯКИЙ ВБИВ МОЮ МАТІР ПОЛІЦЕЄЮ &quot;РАЙОН СВИНЕЙ&quot;,У АМЕРИЦІ &quot;ОСЛІВ РАЙОН&quot;ВОНИ САДИСЬКО ВБИЛИ МАТІР.<br>І ЦЕЙ ПУТІН ХАХА НАРКОМАН ПРОДОВЖУЄ погрожувати  СВОЄЮ САДИСЬКОЮ ПОЛІЦЕЄЮ.МОЯ МАТІР ЗГІДНО РОДОВОДУ ВАША ДОЧКА.",0.0
188,@fish3211,2024-05-25T15:50:13Z,2024-05-25T15:50:13Z,2,Biden supporters have actual brain damage look at the comments omfg,-0.0772
189,@welianeferreira5149,2024-05-25T15:41:56Z,2024-05-25T15:41:56Z,0,Happy day 24/ 2024,0.5719
190,@welianeferreira5149,2024-05-25T15:37:02Z,2024-05-25T15:37:02Z,0,Later we talk more,0.0
191,@welianeferreira5149,2024-05-25T15:36:04Z,2024-05-25T15:36:04Z,0,I makin my dinner morning now. Look time clock 12:35 pm,0.0
192,@welianeferreira5149,2024-05-25T15:34:25Z,2024-05-25T15:34:25Z,0,Hey Joe right with you ❤❤❤❤,0.0
193,@jokohariyanto1982,2024-05-25T15:16:15Z,2024-05-25T15:16:15Z,1,"Congraculation, sir Biden win election vote 2024, i hope presiden Biden reduce war in the world",0.4215
194,@joycharles1055,2024-05-25T14:45:40Z,2024-05-25T14:45:40Z,7,Cmon biden just give up bro youre to old to be our president,0.0
195,@user-gk8pq4nx1y,2024-05-25T14:43:58Z,2024-05-25T14:43:58Z,0,Thay have matte  in Iran  med Arab teror letter note<br>Kim kaback under gruon,0.0
196,@user-pl2gi6vt8n,2024-05-25T14:23:32Z,2024-05-25T14:24:23Z,1,ឈប់អោយគ្រួសារហែងថ្លៃថ្នូរលើសន្លឹកឆ្នោតរបស់អញ ព្រោះហែងនិយាយ តាមផ្កាយរណបថាហែងគ្រាន់ជាងពួកអញ អាឆ្កែថោកទាប,0.0
197,@user-pl2gi6vt8n,2024-05-25T14:19:15Z,2024-05-25T14:19:15Z,0,រំលាយ សភា អញ អោយរួច ហែង គ្រាបើជាង អញប្រជាជន អាឆ្កែថោកទាប 😂,0.0
198,@user-pl2gi6vt8n,2024-05-25T14:17:33Z,2024-05-25T14:18:31Z,0,អាឆ្កែថោកទាប សុីអាចម៍ លឿនៗ អញដឹកនាំខុសច្បាប់ អាសភាថោកទាប <br>សុីបាយពួកអញ និយាយ គ្រាន់បើជាងអញ ហែង ឆ្កែរៗមនុស្ស បាននិយាយ មកឡប់ ៗ រញ៉េរញ៉ៃ អញ្ចឹងអាចាញ់,0.0
199,@user-pl2gi6vt8n,2024-05-25T14:16:55Z,2024-05-25T14:16:55Z,0,ហែងបំផ្លិចបំផ្លាញ សេរីភាព និង និងមុខរបរ ពួកអញ ហែង សុី អាចម៍ អញ<br>អោយ ដឹកនាំ American 😂 ប្រកាស តាម News អោយអញឃើញផងអាឆ្កែ អត់ប្រយោជន៍ ចុះចេញពីរ វិមាន ប្រធានាធិបតី របស់អញ ពួកអាឆ្កែសុីអាច ចេញ រដ្ឋាភិបាល ស្របច្បាប់ របស់ពួកអញ មូលហេតុ ហែង ថោកទាប សុីបាយស្រី ព្រោះវិរបុរស 😂 ថោកទាប កុំប៉ះពាល់ របស់ ពួកអញ ទៀត យកផ្កាយរណបរបស់ពួកអញ មកចូលច្បាប់ ជាធរមាន <br>ទុកអោយហែង ប្រើ ហែងយកជេរ មនុស្ស រស់នៅ,0.0
200,@Blueboi435,2024-05-25T13:49:19Z,2024-05-25T13:49:19Z,5,Trump2024,0.0
201,@mc6jumper891,2024-05-25T13:41:35Z,2024-05-25T13:42:12Z,1,You can&#39;t get 10 people for a rally. 99% of posts here are negative.  And yet you seem to win every election?... Crooked.,0.0258
202,@PD-yd3fr,2024-05-25T13:15:16Z,2024-05-25T13:15:16Z,3,Will Biden take the drug test before the debate?,0.0
203,@israelsimon1111,2024-05-25T13:04:42Z,2024-05-25T13:04:42Z,0,"All the economic troubles, the crimes from the illegal immigrants, the wars in the world took root during Biden&#39;s time. Biden gave the Iranians billions and they gave Hamas instead of showing strength. Biden brought economic and global chaos.",-0.8934
204,@jonathanjones2270,2024-05-25T12:42:22Z,2024-05-25T12:44:50Z,1,"Your jump cuts won’t save you in this debate Joe.<br>The only jump cuts will be the ones inside your malfunctioning brain.<br>You’re doneski, pal. <br>TRUMP 2024! <br>MAKE AMERICA GREAT AGAIN AGAIN 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",0.7118
205,@mattzajac2191,2024-05-25T10:36:19Z,2024-05-25T10:36:19Z,0,I just wish we could vote no confidence because I don&#39;t think any candidates even know where they&#39;re at anymore.,0.5859
206,@JeffreyMazon,2024-05-25T10:18:10Z,2024-05-25T10:18:10Z,1,Biden should concede now.,0.0
207,@dennisdoran3947,2024-05-25T08:16:54Z,2024-05-25T08:16:54Z,0,Throw kennedy in the debates,0.0
208,@user-zl5vo5fl2i,2024-05-25T07:57:57Z,2024-05-25T07:57:57Z,0,Free Palestine 🇵🇸,0.5106
209,@user-zl5vo5fl2i,2024-05-25T07:56:28Z,2024-05-25T07:56:28Z,0,Free Palestine 🇵🇸,0.5106
210,@user-zl5vo5fl2i,2024-05-25T07:56:08Z,2024-05-25T07:56:08Z,0,Free Palestine 🇵🇸,0.5106
211,@user-zl5vo5fl2i,2024-05-25T07:55:49Z,2024-05-25T07:55:49Z,0,Amerika terrorist,-0.6908
212,@user-zl5vo5fl2i,2024-05-25T07:55:07Z,2024-05-25T07:55:07Z,0,Amerika terrorist,-0.6908
213,@OfficeOf-ns2kf,2024-05-25T07:53:50Z,2024-05-25T07:53:50Z,1,Free Palestine 🇵🇸,0.5106
214,@OfficeOf-ns2kf,2024-05-25T07:53:23Z,2024-05-25T07:53:23Z,1,Amerika terrorist,-0.6908
215,@OfficeOf-ns2kf,2024-05-25T07:53:06Z,2024-05-25T07:53:06Z,1,Free Palestine 🇵🇸,0.5106
216,@OfficeOf-ns2kf,2024-05-25T07:52:35Z,2024-05-25T07:52:35Z,1,Free Palestine 🇵🇸,0.5106
217,@OfficeOf-ns2kf,2024-05-25T07:52:11Z,2024-05-25T07:52:11Z,1,Amerika terrorist,-0.6908
218,@OfficeOf-ns2kf,2024-05-25T07:51:40Z,2024-05-25T07:51:40Z,1,Amerika terrorist,-0.6908
219,@GerenBoxing,2024-05-25T07:48:12Z,2024-05-25T07:48:12Z,2,Free Palestine 🇵🇸,0.5106
220,@GerenBoxing,2024-05-25T07:47:51Z,2024-05-25T07:47:51Z,2,Amerika terrorist,-0.6908
221,@GerenYt0,2024-05-25T07:44:50Z,2024-05-25T07:44:50Z,3,Free Palestine 🇵🇸,0.5106
222,@GerenYt0,2024-05-25T07:44:13Z,2024-05-25T07:44:13Z,3,Amerika terrorist,-0.6908
223,@arcanum6685,2024-05-25T07:44:00Z,2024-05-25T07:44:00Z,1,Easy to say that when you don’t mean it,0.4404
224,@liongames-wh3td,2024-05-25T07:24:39Z,2024-05-25T07:24:39Z,0,"Palestine is free, we are angry with you خاصة",0.0
225,@Kheti1234,2024-05-25T07:10:40Z,2024-05-25T07:10:40Z,1,This video came out days ago. Any new videos of fall down fumbling Joe?? I thought he was campaigning?? Maybe he realized no one ever shows up at his rallies and Trumps going to beat him??,-0.4871
226,@mariakoprowska961,2024-05-25T06:53:44Z,2024-05-25T06:53:44Z,0,"ДОБРИЙ ДЕНЬ.ВЧИВСЯ Я В ШКОЛІ,ТАМ ЖАХЛИВО ВЕДЕ СЕБЕ ЗЕЛЕНСЬКИЙ.НАСТАВ ЧАС КАРАТИ ЗА БРЕХНЮ УСІХ.",0.0
227,@gabrielasanchez9389,2024-05-25T06:04:35Z,2024-05-25T06:04:35Z,2,How much Adderall did they pump you up with just to make this clip?,0.0
228,@JestersPenpooh-kh2lu,2024-05-25T06:00:20Z,2024-05-25T06:00:20Z,0,I don’t care if you think I’m satan reincarnated,0.4939
229,@ShamimIkramHasanDanny-uf1mj,2024-05-25T05:53:18Z,2024-05-25T05:53:18Z,0,"Actually something miracle happening with Iran. Iranian President Crew was searching Imam Al Mahdi who born thousands years ago. But when Imam al Mahdi saw President crew looking to him for communication by helicopter instead of horses, for that Imam al mahdi got angry and by the miracle Imam Al Mahdi killed them. Imam Al Mahdi are very powerful religious person in Iraq and Iran. In iran, because his mother was Iranian named Nargis, whose father was Hasan Al Askari. So if they(Iran or Shia) look to Imam Al Mahdi, then they should go to him by horses instead of Cars or helicopters. Khorasan mahdi no longer exist after Talibal come to power. Taliban use this term(Mahdism) for to establish Caliphate in Afghanistan. Sunni Khorasan Mahdism no longer in active, now in Turkey there may something claimers, and Turkey is a NATO member. It is actually Imam al Mahdi destroyed them because they searching their Imam with helicopter instead of horse. Thousands years gone, how about his progeny, actually their hadiths forbid Imam Al Mahdi to marry until Imam Mahdi revealed from occultation.",-0.8504
230,@IAM-iv1oz,2024-05-25T05:28:13Z,2024-05-25T05:28:13Z,1,"Joe Joe you gotta go. You can barely form sentences or remember where you are at times nor remember names or the correct names of Presidents that you are meeting with. Your words are slurred to the point no one can understand you. You fall. You go to sleep in important scenarios that you need to be in full cognition. You are embarrassing yourself, your government and most importantly your country. Its a shame you still think you can do the job. You need to stand down on the next election and concede that your age is not in favor of you continuing on as the leader of the free world.",-0.3702
231,@sabariahrahman6236,2024-05-25T05:05:00Z,2024-05-25T05:05:00Z,0,Free Palestine,0.5106
232,@PUTIHHITAM707,2024-05-25T04:17:34Z,2024-05-25T04:17:34Z,0,Free Palestine,0.5106
233,@TupacHasMyBike,2024-05-25T02:57:05Z,2024-05-25T02:57:05Z,1,Hmm. I did find it ironic the same people that complained about old racist dudes and literally elected one with evidence everywhere. Just ask the guy at the 7 eleven or the 2 congressmen that would for some reason be basketball players and how poor kids are as smart as white kids or the time some old backwards white dude telling the culture they are nothing if they don’t vote for him. Pathetic master manipulator.,-0.9062
234,@xisthebestt,2024-05-25T02:41:30Z,2024-05-25T02:41:30Z,0,There’s supposed to be 3 debates one that is a town hall style that the skipped out on the last two election cycles,0.0
235,@user-zc1ku7gh7c,2024-05-25T01:59:08Z,2024-05-25T01:59:08Z,1,Eating those then  💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,0.0
236,@ChristieSnow-kg7gl,2024-05-25T01:32:57Z,2024-05-25T01:32:57Z,0,Hello me name Jeff,0.0
237,@jgalt5731,2024-05-25T01:06:01Z,2024-05-25T01:06:01Z,1,Wow. The stench of desperation.,-0.3612
238,@lifewriter7455,2024-05-25T00:46:51Z,2024-05-25T00:46:51Z,0,Peace for Palestine. 🇵🇸🇪🇸🇮🇪🇧🇻🇸🇪,0.5423
239,@Somebody_else_u_know,2024-05-25T00:33:42Z,2024-05-25T00:33:42Z,0,Grandpa: How many silver bullets you need?<br>Preppers: Yes.<br>Plot twist: NORAD lunch invitation.,0.0
240,@johncollier1405,2024-05-25T00:33:16Z,2024-05-25T00:33:16Z,2,I would never vote for this geriatric clown...😂,0.0
241,@nooblet9856,2024-05-25T00:22:10Z,2024-05-25T00:22:10Z,1,What exactly are you going to do joe? 😂,0.0
242,@kerrymehaffey5181,2024-05-24T23:44:51Z,2024-05-24T23:44:51Z,1,No he won&#39;t ! Trump would go scorched earth on  this pos.,-0.3595
243,@user-pl2gi6vt8n,2024-05-24T23:14:09Z,2024-05-24T23:14:09Z,1,សុីអាចន៍ តាម  news  អោយអញឃើញមក អញអោយ ដឹកនាំ ល្មើសច្បាប់អន្តរជាតិ ចង់ គ្រាន់ ជាងពួកអញទាល់តែ ហែង សុីអាចន៍ អាឆ្កែ សុីអាចន៍ ព្រោះហែង រស់នៅ លើ សន្លឹករបស់ពួកអញ តែហែង រំលោភសិទ្ធិពួកអញ ពួកអាឆ្កែសុីអាចន៍ 46,0.0
244,@user-pl2gi6vt8n,2024-05-24T23:13:56Z,2024-05-24T23:13:56Z,1,អាឆ្កែថោកទាប យក Microsoft ចេញ អាឆ្កែថោកទាប,0.0
245,@Zekethegeek708,2024-05-24T22:58:21Z,2024-05-24T22:58:21Z,1,Is that Skibidi Biden?,0.0
246,@SoCalian,2024-05-24T22:48:15Z,2024-05-24T22:48:15Z,1,Joey has ZERO self-awareness. Don&#39;t you realize you are a hot mess?,-0.3612
247,@HingalshDealer,2024-05-24T21:47:49Z,2024-05-24T21:47:49Z,0,rfk,0.0
248,@bobbyl3262,2024-05-24T21:36:49Z,2024-05-24T21:36:49Z,1,"hey, joe-you&#39;re FIRED!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0.0
249,@jameygleason,2024-05-24T21:36:19Z,2024-05-24T21:36:19Z,1,Anyone know where I can find the Boger center for the performing arts?,0.0
250,@Tacofiend92,2024-05-24T21:17:52Z,2024-05-24T21:17:52Z,1,Dark Brandon strikes again 😂😂😂,-0.3612
251,@SoCalian,2024-05-24T21:15:04Z,2024-05-24T21:15:04Z,1,3400 likes. And this boy got 81 million votes 🤣💪🇺🇲,0.4215
252,@SoCalian,2024-05-24T21:13:43Z,2024-05-24T21:13:43Z,1,"Boy, I can&#39;t wait for the debates, BOY. You couldn&#39;t even keep it together when Øbama&#39;s home country president showed up 🤣💪🇺🇲",0.0
253,@mouhamad4004,2024-05-24T20:37:13Z,2024-05-24T20:37:13Z,0,Vive palastine vive hamas ✌,0.0
254,@jmazzyj1416,2024-05-24T20:03:55Z,2024-05-24T20:03:55Z,1,P 3 d O       Trump 2024,0.0
255,@Italy.com33,2024-05-24T19:30:28Z,2024-05-24T19:30:28Z,1,WORST President EVERRRRRRR,-0.7034
256,@SoCalian,2024-05-24T19:22:13Z,2024-05-24T19:22:13Z,2,Hey Joey...ya know how to solve racism? Quit talking about it! 💪🇺🇲,-0.5562
257,@user-pl2gi6vt8n,2024-05-24T18:58:54Z,2024-05-24T18:59:47Z,0,អាឆ្កួត ហែង យូរ ៗ មិច ឆ្កួតអញ្ចឹង<br>អាឆ្កែថោកទាប បើហែង គ្រាន់បើជាងពួកអញ ឈប់កាន់សន្លឹកឆ្នោតរបស់អញ អាឆ្កែថោកទាប អារដ្ឋសភាថោកទាប អាប្រធានាធិបតីមថោកទាប<br>ពួកអាបែក ថ្នាំ,0.0
258,@user-gk8pq4nx1y,2024-05-24T18:42:11Z,2024-05-24T18:42:11Z,0,What for Arab met eating shoes all all east med your Arab,0.0
259,@ogdaddy213,2024-05-24T18:37:19Z,2024-05-24T18:37:19Z,1,Joe Biden is no where to be found 😂😂😂,-0.296
260,@t_4178,2024-05-24T18:27:58Z,2024-05-24T18:27:58Z,1,&quot;since then he hasn&#39;t shown up for a debate&quot; -  WHAT? does joe do debates every month?,0.0
261,@irvingvargasengineeringrules,2024-05-24T17:59:28Z,2024-05-24T17:59:28Z,1,Biden is gonna be free after January 😂😂 and take Jean Pierre with you,0.5106
262,@billbrauer2178,2024-05-24T17:05:48Z,2024-05-24T17:05:48Z,1,Let&#39;s see the down votes on this video,0.0
263,@Joe_biden0,2024-05-24T16:55:43Z,2024-05-25T16:37:23Z,3,SODA!!!,0.0
264,@andrewlee1721,2024-05-24T16:11:06Z,2024-05-24T16:11:06Z,0,"This, such pride at folly, is the saddest turn in human history.",-0.3818
265,@JacPac,2024-05-24T15:31:54Z,2024-05-24T15:31:54Z,0,Cut every 2 seconds... and it only taken 3 months of work for that video.,-0.2732
266,@oscargomez8228,2024-05-24T15:10:18Z,2024-05-24T15:10:18Z,0,MY HUMBLE ADVICE TO THE TRUMP CAMPAIGN....... DO A 2 MINUTE AD WITH ALL OF JOE&#39;S GAFFES... AND ASK ...DO YOU THINK THIS MAN IS FIT TO BE PRESIDENT OF THE UNITED STATES?????,0.7399
267,@tahirmohamed4621,2024-05-24T15:04:47Z,2024-05-24T15:04:47Z,0,Dsleep alite for  arab smuse blad  d asitisk balad,0.0
268,@mocmocgueye8720,2024-05-24T14:34:44Z,2024-05-24T14:34:44Z,0,Ok Joe Nethanyahou.,0.296
269,@Trahzy,2024-05-24T14:13:08Z,2024-05-24T14:13:08Z,0,"This counrry is officially a circus, both sides.",0.0
270,@tyreefha7862,2024-05-24T13:06:14Z,2024-05-24T13:06:14Z,0,The thumbnail….com’on maaaaan😂,0.0
271,@Pandabubba9,2024-05-24T12:37:49Z,2024-05-24T12:37:49Z,1,"Hey Joe Biden, I’ll vote for you if you can say Sally sells seashells by the sea shore <br><br>The news :this just in Joe Biden passes out",0.0
272,@user-gk8pq4nx1y,2024-05-24T12:35:42Z,2024-05-24T12:35:42Z,0,What deblasse for Arab and aqal I kan your playing go. and dansa med your women TikTok and by kinack  and lerm ralion har  iam note for Arab peaple,0.2023
273,@KingDerek58,2024-05-24T11:54:55Z,2024-05-24T11:54:55Z,2,Biden is a joke,0.296
274,@Dan-ji4db,2024-05-24T11:17:09Z,2024-05-24T11:17:09Z,0,Cant wait to vote you out.   You have 6 months left.,0.0
275,@SoCalian,2024-05-24T11:13:58Z,2024-05-24T11:13:58Z,0,"Hey Joey, Trumpy stood for 2 hours in The Bronx and entertained and uplifted a huge crowd.<br>Your turn, pal 🤣💪🇺🇲",0.6124
276,@o9434,2024-05-24T10:50:01Z,2024-05-24T10:50:01Z,0,🇵🇸,0.0
277,@DeniseK-bg1wr,2024-05-24T08:34:16Z,2024-05-24T08:34:16Z,1,Joe. Biden ❤ he will win this year. Democrats will win. Saving America from evil,0.4939
278,@NoName-dn8nv,2024-05-24T07:11:33Z,2024-05-24T07:11:33Z,0,Hes gonna croak any minute,0.0
279,@ShamimIkramHasanDanny-uf1mj,2024-05-24T06:18:03Z,2024-05-24T06:18:03Z,0,"Daniel 7: 14 He was given authority, glory and sovereign power; all nations and peoples of every language worshiped him. His dominion is an everlasting dominion that will not pass away, and his kingdom is one that will never be destroyed.<br><br>[Roosevelt and his UN]",0.802
280,@Kiko_VR918,2024-05-24T05:51:24Z,2024-05-24T05:51:24Z,0,President I know how to end world hunger. Banned starving,-0.7783
